AgentID,Date,ArrivalTime,EntryPoint,TargetTerminal,UserType,ReservationStatus,DisabilityStatus,LotID,ParkingFee,ParkingDurationForecast
11377,8/1/25,274.42,Van Wyck Expressway,T4,Short-Term,False,False,,0,45.0
11378,8/1/25,274.77,Van Wyck Expressway,T4,Vacationer,False,False,,0,487.0
11379,8/1/25,275.05,Van Wyck Expressway,T1,Vacationer,False,False,,0,565.0
11380,8/1/25,275.05,Van Wyck Expressway,T8,Business,False,False,,0,362.0
11381,8/1/25,275.24,Van Wyck Expressway,T5,Business,True,False,,0,470.0
11382,8/1/25,275.66,Van Wyck Expressway,T1,Business,False,False,,0,218.0
11383,8/1/25,275.78,Van Wyck Expressway,T8,Business,False,False,,0,198.0
11384,8/1/25,276.35,Van Wyck Expressway,T5,Business,False,False,,0,389.0
11385,8/1/25,276.44,Van Wyck Expressway,T1,Vacationer,False,False,,0,3499.0
11386,8/1/25,276.46,Van Wyck Expressway,T8,Short-Term,False,False,,0,79.0
11387,8/1/25,276.6,Van Wyck Expressway,T1,Short-Term,False,False,,0,60.0
11388,8/1/25,276.79,Van Wyck Expressway,T8,Business,False,False,,0,334.0
11389,8/1/25,276.9,Van Wyck Expressway,T1,Business,False,False,,0,166.0
11390,8/1/25,276.96,Van Wyck Expressway,T8,Business,False,False,,0,340.0
11391,8/1/25,277.03,Van Wyck Expressway,T1,Short-Term,False,False,,0,40.0
11392,8/1/25,277.12,Van Wyck Expressway,T4,Business,False,False,,0,167.0
11393,8/1/25,277.6,Van Wyck Expressway,T8,Short-Term,True,False,,0,106.0
11394,8/1/25,277.81,Van Wyck Expressway,T8,Business,True,False,,0,293.0
11395,8/1/25,277.84,Van Wyck Expressway,T1,Short-Term,False,False,,0,82.0
11396,8/1/25,277.94,Van Wyck Expressway,T5,Business,False,False,,0,237.0
11397,8/1/25,278.07,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
11398,8/1/25,278.21,Van Wyck Expressway,T1,Vacationer,False,False,,0,1313.0
11399,8/1/25,278.24,Van Wyck Expressway,T4,Short-Term,True,False,,0,33.0
11400,8/1/25,278.3,Van Wyck Expressway,T5,Short-Term,False,False,,0,71.0
11401,8/1/25,278.35,Van Wyck Expressway,T8,Business,False,False,,0,182.0
11402,8/1/25,278.37,Van Wyck Expressway,T8,Short-Term,False,False,,0,111.0
11403,8/1/25,278.6,Van Wyck Expressway,T1,Vacationer,False,False,,0,2944.0
11404,8/1/25,279.32,Van Wyck Expressway,T5,Short-Term,False,False,,0,92.0
11405,8/1/25,279.41,Van Wyck Expressway,T5,Short-Term,False,False,,0,30.0
11406,8/1/25,279.43,Van Wyck Expressway,T4,Business,False,False,,0,202.0
11407,8/1/25,279.66,Van Wyck Expressway,T8,Business,False,False,,0,378.0
11408,8/1/25,279.92,Van Wyck Expressway,T1,Short-Term,False,False,,0,93.0
11409,8/1/25,280.24,Van Wyck Expressway,T1,Short-Term,False,False,,0,98.0
11410,8/1/25,280.53,Van Wyck Expressway,T5,Business,False,False,,0,303.0
11411,8/1/25,280.62,Van Wyck Expressway,T8,Vacationer,False,False,,0,1753.0
11412,8/1/25,280.87,Van Wyck Expressway,T1,Short-Term,True,False,,0,51.0
11413,8/1/25,281.14,Van Wyck Expressway,T8,Business,False,False,,0,349.0
11414,8/1/25,281.56,Van Wyck Expressway,T4,Business,True,False,,0,211.0
11415,8/1/25,281.66,Van Wyck Expressway,T5,Vacationer,True,False,,0,1580.0
11416,8/1/25,281.82,Van Wyck Expressway,T4,Business,False,False,,0,172.0
11417,8/1/25,281.92,Van Wyck Expressway,T5,Vacationer,False,False,,0,740.0
11418,8/1/25,282.16,Van Wyck Expressway,T1,Vacationer,False,False,,0,1628.0
11419,8/1/25,282.17,Van Wyck Expressway,T5,Business,False,False,,0,446.0
11420,8/1/25,282.23,Van Wyck Expressway,T8,Short-Term,False,False,,0,65.0
11421,8/1/25,282.29,Van Wyck Expressway,T8,Business,False,False,,0,459.0
11422,8/1/25,282.38,Van Wyck Expressway,T1,Short-Term,False,False,,0,34.0
11423,8/1/25,282.4,Van Wyck Expressway,T5,Vacationer,False,False,,0,2398.0
11424,8/1/25,282.41,Van Wyck Expressway,T5,Vacationer,False,False,,0,754.0
11425,8/1/25,282.54,Van Wyck Expressway,T8,Vacationer,False,False,,0,627.0
11426,8/1/25,282.89,Van Wyck Expressway,T8,Business,False,False,,0,400.0
11427,8/1/25,283.05,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11428,8/1/25,283.07,Van Wyck Expressway,T4,Short-Term,False,False,,0,33.0
11429,8/1/25,283.16,Van Wyck Expressway,T5,Short-Term,False,False,,0,106.0
11430,8/1/25,283.18,Van Wyck Expressway,T5,Vacationer,False,False,,0,2764.0
11431,8/1/25,283.33,Van Wyck Expressway,T4,Vacationer,False,False,,0,1814.0
11432,8/1/25,283.79,Van Wyck Expressway,T5,Business,False,False,,0,186.0
11433,8/1/25,283.84,Van Wyck Expressway,T4,Short-Term,False,False,,0,75.0
11434,8/1/25,283.95,Van Wyck Expressway,T8,Short-Term,False,False,,0,59.0
11435,8/1/25,284.05,Van Wyck Expressway,T1,Business,False,False,,0,443.0
11436,8/1/25,284.62,Van Wyck Expressway,T8,Vacationer,False,False,,0,2522.0
11437,8/1/25,284.7,Van Wyck Expressway,T8,Vacationer,False,False,,0,901.0
11438,8/1/25,284.84,Van Wyck Expressway,T5,Short-Term,False,False,,0,107.0
11439,8/1/25,285.0,Van Wyck Expressway,T8,Short-Term,False,False,,0,66.0
11440,8/1/25,285.19,Van Wyck Expressway,T4,Vacationer,False,False,,0,1626.0
11441,8/1/25,285.38,Van Wyck Expressway,T4,Short-Term,False,False,,0,102.0
11442,8/1/25,285.51,Van Wyck Expressway,T8,Vacationer,False,False,,0,2566.0
11443,8/1/25,285.58,Van Wyck Expressway,T8,Vacationer,True,False,,0,2189.0
11444,8/1/25,285.8,Van Wyck Expressway,T5,Business,False,False,,0,471.0
11445,8/1/25,285.84,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
11446,8/1/25,285.91,Van Wyck Expressway,T8,Vacationer,False,False,,0,1289.0
11447,8/1/25,286.3,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
11448,8/1/25,286.4,Van Wyck Expressway,T5,Business,False,False,,0,252.0
11449,8/1/25,286.57,Van Wyck Expressway,T5,Vacationer,False,False,,0,857.0
11450,8/1/25,286.78,Van Wyck Expressway,T4,Short-Term,False,False,,0,104.0
11451,8/1/25,287.16,Van Wyck Expressway,T4,Short-Term,True,False,,0,43.0
11452,8/1/25,287.48,Van Wyck Expressway,T1,Business,False,False,,0,150.0
11453,8/1/25,287.49,Van Wyck Expressway,T4,Vacationer,False,False,,0,2341.0
11454,8/1/25,287.7,Van Wyck Expressway,T4,Short-Term,False,False,,0,117.0
11455,8/1/25,287.8,Van Wyck Expressway,T8,Vacationer,False,False,,0,1603.0
11456,8/1/25,288.0,Van Wyck Expressway,T8,Business,False,False,,0,194.0
11457,8/1/25,288.41,Van Wyck Expressway,T8,Vacationer,False,False,,0,4179.0
11458,8/1/25,288.45,Van Wyck Expressway,T5,Short-Term,False,False,,0,60.0
11459,8/1/25,288.69,Van Wyck Expressway,T8,Business,False,False,,0,286.0
11460,8/1/25,288.75,Van Wyck Expressway,T4,Short-Term,False,False,,0,82.0
11461,8/1/25,288.92,Van Wyck Expressway,T4,Business,False,False,,0,238.0
11462,8/1/25,289.02,Van Wyck Expressway,T8,Business,False,False,,0,251.0
11463,8/1/25,289.03,Van Wyck Expressway,T4,Business,False,False,,0,340.0
11464,8/1/25,289.58,Van Wyck Expressway,T5,Short-Term,False,False,,0,97.0
11465,8/1/25,289.81,Van Wyck Expressway,T8,Short-Term,False,False,,0,93.0
11466,8/1/25,289.87,Van Wyck Expressway,T8,Vacationer,False,False,,0,2949.0
11467,8/1/25,289.91,Van Wyck Expressway,T5,Business,False,False,,0,381.0
11468,8/1/25,290.07,Van Wyck Expressway,T8,Short-Term,False,False,,0,120.0
11469,8/1/25,290.29,Van Wyck Expressway,T1,Short-Term,False,False,,0,118.0
11470,8/1/25,290.45,Van Wyck Expressway,T5,Business,False,False,,0,356.0
11471,8/1/25,290.98,Van Wyck Expressway,T4,Short-Term,False,False,,0,87.0
11472,8/1/25,291.01,Van Wyck Expressway,T8,Short-Term,False,False,,0,48.0
11473,8/1/25,291.67,Van Wyck Expressway,T4,Business,False,False,,0,313.0
11474,8/1/25,291.76,Van Wyck Expressway,T8,Vacationer,False,False,,0,4023.0
11475,8/1/25,291.82,Van Wyck Expressway,T5,Vacationer,False,False,,0,4212.0
11476,8/1/25,291.97,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
11477,8/1/25,292.1,Van Wyck Expressway,T1,Business,False,False,,0,435.0
11478,8/1/25,292.33,Van Wyck Expressway,T1,Business,False,False,,0,167.0
11479,8/1/25,292.54,Van Wyck Expressway,T8,Short-Term,False,False,,0,74.0
11480,8/1/25,292.73,Van Wyck Expressway,T5,Vacationer,False,False,,0,1682.0
11481,8/1/25,292.94,Van Wyck Expressway,T5,Business,False,False,,0,305.0
11482,8/1/25,293.16,Van Wyck Expressway,T4,Short-Term,False,False,,0,66.0
11483,8/1/25,293.4,Van Wyck Expressway,T5,Business,False,False,,0,351.0
11484,8/1/25,293.43,Van Wyck Expressway,T1,Short-Term,False,False,,0,107.0
11485,8/1/25,293.76,Van Wyck Expressway,T1,Business,True,False,,0,127.0
11486,8/1/25,293.98,Van Wyck Expressway,T5,Short-Term,False,False,,0,59.0
11487,8/1/25,294.07,Van Wyck Expressway,T5,Short-Term,False,False,,0,59.0
11488,8/1/25,294.17,Van Wyck Expressway,T5,Vacationer,False,False,,0,2463.0
11489,8/1/25,294.34,Van Wyck Expressway,T5,Short-Term,False,False,,0,39.0
11490,8/1/25,294.83,Van Wyck Expressway,T5,Business,False,False,,0,201.0
11491,8/1/25,294.84,Van Wyck Expressway,T5,Short-Term,False,False,,0,100.0
11492,8/1/25,294.87,Van Wyck Expressway,T5,Business,False,False,,0,420.0
11493,8/1/25,294.87,Van Wyck Expressway,T8,Business,False,False,,0,462.0
11494,8/1/25,294.95,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
11495,8/1/25,295.14,Van Wyck Expressway,T4,Short-Term,False,False,,0,34.0
11496,8/1/25,295.18,Van Wyck Expressway,T4,Short-Term,False,False,,0,90.0
11497,8/1/25,295.29,Van Wyck Expressway,T1,Business,False,False,,0,249.0
11498,8/1/25,295.43,Van Wyck Expressway,T8,Short-Term,False,False,,0,31.0
11499,8/1/25,295.47,Van Wyck Expressway,T4,Vacationer,False,False,,0,1362.0
11500,8/1/25,295.53,Van Wyck Expressway,T5,Short-Term,False,False,,0,67.0
11501,8/1/25,295.68,Van Wyck Expressway,T5,Short-Term,False,False,,0,33.0
11502,8/1/25,296.13,Van Wyck Expressway,T4,Short-Term,True,False,,0,113.0
11503,8/1/25,296.33,Van Wyck Expressway,T1,Business,False,False,,0,253.0
11504,8/1/25,296.86,Van Wyck Expressway,T1,Business,False,False,,0,249.0
11505,8/1/25,296.88,Van Wyck Expressway,T4,Business,False,False,,0,336.0
11506,8/1/25,296.9,Van Wyck Expressway,T1,Business,True,False,,0,415.0
11507,8/1/25,297.35,Van Wyck Expressway,T5,Business,False,False,,0,239.0
11508,8/1/25,297.4,Van Wyck Expressway,T8,Short-Term,True,False,,0,32.0
11509,8/1/25,297.54,Van Wyck Expressway,T1,Short-Term,False,False,,0,32.0
11510,8/1/25,298.0,Van Wyck Expressway,T8,Business,False,False,,0,307.0
11511,8/1/25,298.06,Van Wyck Expressway,T8,Business,False,False,,0,297.0
11512,8/1/25,298.13,Van Wyck Expressway,T1,Business,False,False,,0,406.0
11513,8/1/25,298.39,Van Wyck Expressway,T4,Short-Term,False,False,,0,89.0
11514,8/1/25,298.5,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
11515,8/1/25,298.58,Van Wyck Expressway,T8,Business,False,False,,0,331.0
11516,8/1/25,298.77,Van Wyck Expressway,T5,Short-Term,False,False,,0,51.0
11517,8/1/25,298.83,Van Wyck Expressway,T5,Vacationer,False,False,,0,1178.0
11518,8/1/25,298.97,Van Wyck Expressway,T1,Short-Term,False,False,,0,66.0
11519,8/1/25,299.07,Van Wyck Expressway,T1,Business,False,False,,0,206.0
11520,8/1/25,299.15,Van Wyck Expressway,T5,Business,False,False,,0,359.0
11521,8/1/25,299.18,Van Wyck Expressway,T4,Short-Term,False,False,,0,68.0
11522,8/1/25,299.25,Van Wyck Expressway,T4,Short-Term,False,False,,0,74.0
11523,8/1/25,299.33,Van Wyck Expressway,T5,Vacationer,False,False,,0,3017.0
11524,8/1/25,299.52,Van Wyck Expressway,T8,Business,False,False,,0,321.0
11525,8/1/25,299.61,Van Wyck Expressway,T4,Short-Term,False,False,,0,52.0
11526,8/1/25,299.82,Van Wyck Expressway,T4,Short-Term,False,False,,0,112.0
11527,8/1/25,299.87,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
11528,8/1/25,299.97,Van Wyck Expressway,T1,Vacationer,False,False,,0,2316.0
11529,8/1/25,300.08,Van Wyck Expressway,T4,Business,False,False,,0,477.0
11530,8/1/25,300.2,Van Wyck Expressway,T8,Short-Term,False,False,,0,78.0
11531,8/1/25,300.33,Van Wyck Expressway,T1,Short-Term,False,False,,0,120.0
11532,8/1/25,300.47,Van Wyck Expressway,T4,Vacationer,False,False,,0,2504.0
11533,8/1/25,300.6,Van Wyck Expressway,T4,Short-Term,False,False,,0,111.0
11534,8/1/25,301.56,Van Wyck Expressway,T1,Business,False,False,,0,337.0
11535,8/1/25,301.67,Van Wyck Expressway,T4,Business,False,False,,0,324.0
11536,8/1/25,302.06,Van Wyck Expressway,T4,Short-Term,True,False,,0,38.0
11537,8/1/25,302.51,Van Wyck Expressway,T8,Business,False,False,,0,441.0
11538,8/1/25,302.6,Van Wyck Expressway,T5,Business,True,False,,0,334.0
11539,8/1/25,302.82,Van Wyck Expressway,T4,Short-Term,False,False,,0,34.0
11540,8/1/25,302.94,Van Wyck Expressway,T8,Short-Term,False,False,,0,92.0
11541,8/1/25,302.97,Van Wyck Expressway,T8,Business,False,False,,0,120.0
11542,8/1/25,303.19,Van Wyck Expressway,T8,Business,False,False,,0,479.0
11543,8/1/25,303.63,Van Wyck Expressway,T5,Short-Term,False,False,,0,65.0
11544,8/1/25,303.65,Van Wyck Expressway,T4,Business,False,False,,0,385.0
11545,8/1/25,303.65,Van Wyck Expressway,T8,Short-Term,False,False,,0,54.0
11546,8/1/25,303.95,Van Wyck Expressway,T4,Business,False,False,,0,158.0
11547,8/1/25,304.64,Van Wyck Expressway,T8,Short-Term,False,False,,0,114.0
11548,8/1/25,304.96,Van Wyck Expressway,T5,Vacationer,False,False,,0,1361.0
11549,8/1/25,305.01,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
11550,8/1/25,305.25,Van Wyck Expressway,T5,Business,False,False,,0,427.0
11551,8/1/25,305.26,Van Wyck Expressway,T5,Short-Term,False,False,,0,39.0
11552,8/1/25,305.53,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11553,8/1/25,305.62,Van Wyck Expressway,T5,Short-Term,False,False,,0,35.0
11554,8/1/25,305.92,Van Wyck Expressway,T4,Business,False,False,,0,225.0
11555,8/1/25,306.27,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
11556,8/1/25,306.34,Van Wyck Expressway,T4,Short-Term,False,False,,0,35.0
11557,8/1/25,306.54,Van Wyck Expressway,T8,Business,False,False,,0,145.0
11558,8/1/25,306.75,Van Wyck Expressway,T4,Business,False,False,,0,336.0
11559,8/1/25,306.75,Van Wyck Expressway,T4,Business,False,False,,0,279.0
11560,8/1/25,307.1,Van Wyck Expressway,T1,Short-Term,False,False,,0,68.0
11561,8/1/25,307.11,Van Wyck Expressway,T5,Short-Term,False,False,,0,114.0
11562,8/1/25,307.19,Van Wyck Expressway,T5,Vacationer,False,False,,0,1457.0
11563,8/1/25,307.34,Van Wyck Expressway,T8,Business,False,False,,0,194.0
11564,8/1/25,307.35,Van Wyck Expressway,T5,Short-Term,False,False,,0,51.0
11565,8/1/25,307.4,Van Wyck Expressway,T1,Vacationer,False,False,,0,1672.0
11566,8/1/25,307.42,Van Wyck Expressway,T8,Short-Term,True,False,,0,114.0
11567,8/1/25,307.56,Van Wyck Expressway,T4,Short-Term,False,False,,0,55.0
11568,8/1/25,307.87,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11569,8/1/25,308.3,Van Wyck Expressway,T4,Vacationer,False,False,,0,1766.0
11570,8/1/25,308.87,Van Wyck Expressway,T1,Vacationer,False,False,,0,2052.0
11571,8/1/25,309.14,Van Wyck Expressway,T8,Short-Term,False,False,,0,33.0
11572,8/1/25,309.19,Van Wyck Expressway,T8,Business,False,False,,0,411.0
11573,8/1/25,309.2,Van Wyck Expressway,T1,Vacationer,False,False,,0,2991.0
11574,8/1/25,309.38,Van Wyck Expressway,T1,Short-Term,False,False,,0,64.0
11575,8/1/25,309.69,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
11576,8/1/25,309.8,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
11577,8/1/25,309.81,Van Wyck Expressway,T5,Vacationer,False,False,,0,2791.0
11578,8/1/25,309.98,Van Wyck Expressway,T5,Vacationer,False,False,,0,1545.0
11579,8/1/25,310.17,Van Wyck Expressway,T1,Short-Term,False,False,,0,110.0
11580,8/1/25,310.42,Van Wyck Expressway,T8,Short-Term,False,False,,0,67.0
11581,8/1/25,310.77,Van Wyck Expressway,T1,Short-Term,False,False,,0,106.0
11582,8/1/25,310.8,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
11583,8/1/25,310.8,Van Wyck Expressway,T5,Short-Term,False,False,,0,39.0
11584,8/1/25,310.93,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11585,8/1/25,311.05,Van Wyck Expressway,T1,Short-Term,False,False,,0,62.0
11586,8/1/25,311.1,Van Wyck Expressway,T5,Short-Term,False,False,,0,72.0
11587,8/1/25,311.26,Van Wyck Expressway,T8,Short-Term,False,False,,0,80.0
11588,8/1/25,311.32,Van Wyck Expressway,T1,Short-Term,False,False,,0,98.0
11589,8/1/25,311.35,Van Wyck Expressway,T8,Short-Term,False,False,,0,91.0
11590,8/1/25,311.47,Van Wyck Expressway,T5,Vacationer,False,False,,0,1407.0
11591,8/1/25,311.64,Van Wyck Expressway,T8,Vacationer,False,False,,0,2642.0
11592,8/1/25,311.7,Van Wyck Expressway,T4,Short-Term,False,False,,0,111.0
11593,8/1/25,311.73,Van Wyck Expressway,T8,Business,False,False,,0,149.0
11594,8/1/25,311.83,Van Wyck Expressway,T4,Vacationer,False,False,,0,2732.0
11595,8/1/25,312.08,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11596,8/1/25,312.47,Van Wyck Expressway,T4,Business,False,False,,0,387.0
11597,8/1/25,313.04,Van Wyck Expressway,T4,Business,False,False,,0,322.0
11598,8/1/25,313.05,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11599,8/1/25,313.58,Van Wyck Expressway,T4,Vacationer,False,False,,0,2258.0
11600,8/1/25,314.3,Van Wyck Expressway,T5,Business,False,False,,0,473.0
11601,8/1/25,315.02,Van Wyck Expressway,T8,Vacationer,True,False,,0,3712.0
11602,8/1/25,315.45,Van Wyck Expressway,T1,Short-Term,False,False,,0,49.0
11603,8/1/25,315.58,Van Wyck Expressway,T5,Business,True,False,,0,464.0
11604,8/1/25,315.81,Van Wyck Expressway,T4,Short-Term,False,False,,0,48.0
11605,8/1/25,315.99,Van Wyck Expressway,T8,Business,False,False,,0,250.0
11606,8/1/25,316.11,Van Wyck Expressway,T4,Vacationer,False,False,,0,1724.0
11607,8/1/25,316.37,Van Wyck Expressway,T1,Short-Term,False,False,,0,38.0
11608,8/1/25,316.6,Van Wyck Expressway,T5,Business,False,False,,0,211.0
11609,8/1/25,316.66,Van Wyck Expressway,T5,Business,False,False,,0,395.0
11610,8/1/25,316.87,Van Wyck Expressway,T8,Business,False,False,,0,260.0
11611,8/1/25,316.9,Van Wyck Expressway,T5,Short-Term,False,False,,0,101.0
11612,8/1/25,317.27,Van Wyck Expressway,T4,Short-Term,False,False,,0,105.0
11613,8/1/25,317.43,Van Wyck Expressway,T1,Vacationer,False,False,,0,780.0
11614,8/1/25,318.03,Van Wyck Expressway,T1,Short-Term,False,False,,0,54.0
11615,8/1/25,318.38,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
11616,8/1/25,318.57,Van Wyck Expressway,T1,Short-Term,False,False,,0,68.0
11617,8/1/25,318.58,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
11618,8/1/25,318.7,Van Wyck Expressway,T5,Short-Term,False,False,,0,32.0
11619,8/1/25,318.93,Van Wyck Expressway,T1,Vacationer,False,False,,0,1974.0
11620,8/1/25,319.03,Van Wyck Expressway,T8,Business,False,False,,0,305.0
11621,8/1/25,319.25,Van Wyck Expressway,T8,Vacationer,False,False,,0,3451.0
11622,8/1/25,319.35,Van Wyck Expressway,T4,Short-Term,False,False,,0,66.0
11623,8/1/25,319.78,Van Wyck Expressway,T4,Short-Term,False,False,,0,34.0
11624,8/1/25,319.85,Van Wyck Expressway,T4,Short-Term,False,False,,0,41.0
11625,8/1/25,320.53,Van Wyck Expressway,T5,Short-Term,False,False,,0,53.0
11626,8/1/25,320.57,Van Wyck Expressway,T8,Short-Term,False,False,,0,93.0
11627,8/1/25,320.57,Van Wyck Expressway,T5,Business,False,False,,0,244.0
11628,8/1/25,320.96,Van Wyck Expressway,T4,Short-Term,False,False,,0,112.0
11629,8/1/25,321.32,Van Wyck Expressway,T1,Business,False,False,,0,447.0
11630,8/1/25,321.57,Van Wyck Expressway,T1,Vacationer,False,False,,0,364.0
11631,8/1/25,321.98,Van Wyck Expressway,T4,Business,False,False,,0,249.0
11632,8/1/25,322.17,Van Wyck Expressway,T8,Business,False,False,,0,218.0
11633,8/1/25,322.62,Van Wyck Expressway,T8,Business,False,False,,0,307.0
11634,8/1/25,322.79,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
11635,8/1/25,323.55,Van Wyck Expressway,T5,Short-Term,False,False,,0,70.0
11636,8/1/25,323.65,Van Wyck Expressway,T5,Vacationer,False,False,,0,2091.0
11637,8/1/25,323.77,Van Wyck Expressway,T4,Business,False,False,,0,220.0
11638,8/1/25,323.84,Van Wyck Expressway,T4,Business,False,False,,0,380.0
11639,8/1/25,324.3,Van Wyck Expressway,T1,Short-Term,False,False,,0,99.0
11640,8/1/25,324.38,Van Wyck Expressway,T1,Business,True,False,,0,385.0
11641,8/1/25,324.43,Van Wyck Expressway,T1,Short-Term,False,False,,0,117.0
11642,8/1/25,324.47,Van Wyck Expressway,T4,Short-Term,False,False,,0,44.0
11643,8/1/25,324.59,Van Wyck Expressway,T5,Short-Term,False,False,,0,104.0
11644,8/1/25,324.68,Van Wyck Expressway,T1,Short-Term,False,False,,0,62.0
11645,8/1/25,324.77,Van Wyck Expressway,T4,Short-Term,False,False,,0,85.0
11646,8/1/25,324.82,Van Wyck Expressway,T1,Vacationer,False,False,,0,510.0
11647,8/1/25,325.09,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
11648,8/1/25,325.23,Van Wyck Expressway,T8,Short-Term,False,False,,0,48.0
11649,8/1/25,325.29,Van Wyck Expressway,T4,Short-Term,False,False,,0,80.0
11650,8/1/25,325.94,Van Wyck Expressway,T1,Business,False,False,,0,127.0
11651,8/1/25,325.98,Van Wyck Expressway,T5,Vacationer,True,False,,0,2123.0
11652,8/1/25,326.08,Van Wyck Expressway,T1,Short-Term,False,False,,0,114.0
11653,8/1/25,326.3,Van Wyck Expressway,T4,Business,False,False,,0,253.0
11654,8/1/25,326.43,Van Wyck Expressway,T4,Vacationer,False,False,,0,1193.0
11655,8/1/25,326.45,Van Wyck Expressway,T4,Business,False,False,,0,215.0
11656,8/1/25,326.46,Van Wyck Expressway,T8,Business,False,False,,0,242.0
11657,8/1/25,326.58,Van Wyck Expressway,T8,Vacationer,False,False,,0,931.0
11658,8/1/25,326.63,Van Wyck Expressway,T1,Short-Term,False,False,,0,83.0
11659,8/1/25,327.02,Van Wyck Expressway,T1,Vacationer,False,False,,0,1644.0
11660,8/1/25,327.1,Van Wyck Expressway,T1,Short-Term,False,False,,0,77.0
11661,8/1/25,327.14,Van Wyck Expressway,T8,Business,False,False,,0,425.0
11662,8/1/25,327.74,Van Wyck Expressway,T5,Short-Term,True,False,,0,99.0
11663,8/1/25,328.1,Van Wyck Expressway,T8,Business,False,False,,0,331.0
11664,8/1/25,328.26,Van Wyck Expressway,T4,Business,False,False,,0,357.0
11665,8/1/25,328.57,Van Wyck Expressway,T4,Business,False,False,,0,462.0
11666,8/1/25,328.87,Van Wyck Expressway,T8,Short-Term,False,False,,0,106.0
11667,8/1/25,328.98,Van Wyck Expressway,T8,Business,False,False,,0,282.0
11668,8/1/25,329.13,Van Wyck Expressway,T4,Short-Term,False,False,,0,57.0
11669,8/1/25,329.26,Van Wyck Expressway,T5,Short-Term,False,False,,0,115.0
11670,8/1/25,329.72,Van Wyck Expressway,T1,Short-Term,False,False,,0,39.0
11671,8/1/25,329.87,Van Wyck Expressway,T4,Short-Term,True,False,,0,87.0
11672,8/1/25,330.11,Van Wyck Expressway,T1,Short-Term,False,False,,0,36.0
11673,8/1/25,330.26,Van Wyck Expressway,T5,Business,False,False,,0,458.0
11674,8/1/25,330.38,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11675,8/1/25,330.39,Van Wyck Expressway,T5,Business,False,False,,0,263.0
11676,8/1/25,330.71,Van Wyck Expressway,T5,Vacationer,False,False,,0,2674.0
11677,8/1/25,331.04,Van Wyck Expressway,T8,Short-Term,False,False,,0,118.0
11678,8/1/25,331.06,Van Wyck Expressway,T1,Short-Term,False,False,,0,54.0
11679,8/1/25,331.23,Van Wyck Expressway,T1,Business,False,False,,0,342.0
11680,8/1/25,331.55,Van Wyck Expressway,T5,Short-Term,False,False,,0,36.0
11681,8/1/25,331.72,Van Wyck Expressway,T4,Short-Term,False,False,,0,102.0
11682,8/1/25,331.77,Van Wyck Expressway,T4,Vacationer,False,False,,0,3056.0
11683,8/1/25,332.38,Van Wyck Expressway,T1,Business,True,False,,0,167.0
11684,8/1/25,332.52,Van Wyck Expressway,T5,Business,False,False,,0,419.0
11685,8/1/25,332.69,Van Wyck Expressway,T8,Short-Term,False,False,,0,95.0
11686,8/1/25,332.81,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11687,8/1/25,332.91,Van Wyck Expressway,T4,Short-Term,False,False,,0,104.0
11688,8/1/25,332.91,Van Wyck Expressway,T4,Vacationer,False,False,,0,3549.0
11689,8/1/25,333.08,Van Wyck Expressway,T1,Vacationer,False,False,,0,4218.0
11690,8/1/25,333.27,Van Wyck Expressway,T8,Business,False,False,,0,123.0
11691,8/1/25,333.31,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
11692,8/1/25,333.51,Van Wyck Expressway,T5,Short-Term,True,False,,0,111.0
11693,8/1/25,333.68,Van Wyck Expressway,T1,Short-Term,False,False,,0,64.0
11694,8/1/25,334.02,Van Wyck Expressway,T4,Vacationer,False,False,,0,4262.0
11695,8/1/25,334.62,Van Wyck Expressway,T1,Business,False,False,,0,465.0
11696,8/1/25,334.68,Van Wyck Expressway,T4,Business,False,False,,0,155.0
11697,8/1/25,334.82,Van Wyck Expressway,T5,Short-Term,False,False,,0,94.0
11698,8/1/25,335.04,Van Wyck Expressway,T5,Business,False,False,,0,161.0
11699,8/1/25,335.15,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
