AgentID,Date,ArrivalTime,EntryPoint,TargetTerminal,UserType,ReservationStatus,DisabilityStatus,LotID,ParkingFee,ParkingDurationForecast
26084,8/1/25,531.37,Van Wyck Expressway,T8,Short-Term,False,False,,0,104.0
26085,8/1/25,531.38,Van Wyck Expressway,T1,Vacationer,False,False,,0,1330.0
26086,8/1/25,531.39,Van Wyck Expressway,T4,Vacationer,False,False,,0,1085.0
26087,8/1/25,531.39,Van Wyck Expressway,T8,Short-Term,False,False,,0,51.0
26088,8/1/25,531.44,Van Wyck Expressway,T5,Short-Term,False,False,,0,81.0
26089,8/1/25,531.44,Van Wyck Expressway,T1,Business,False,False,,0,332.0
26090,8/1/25,531.45,Van Wyck Expressway,T5,Vacationer,False,False,,0,2322.0
26091,8/1/25,531.47,Van Wyck Expressway,T5,Short-Term,False,False,,0,49.0
26092,8/1/25,531.51,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
26093,8/1/25,531.52,Van Wyck Expressway,T4,Short-Term,False,False,,0,31.0
26094,8/1/25,531.53,Van Wyck Expressway,T5,Business,False,False,,0,368.0
26095,8/1/25,531.56,Van Wyck Expressway,T8,Business,True,False,,0,357.0
26096,8/1/25,531.57,Van Wyck Expressway,T4,Business,False,False,,0,281.0
26097,8/1/25,531.58,Van Wyck Expressway,T8,Short-Term,False,False,,0,98.0
26098,8/1/25,531.68,Van Wyck Expressway,T1,Business,False,False,,0,150.0
26099,8/1/25,531.71,Van Wyck Expressway,T4,Vacationer,False,False,,0,3679.0
26100,8/1/25,531.76,Van Wyck Expressway,T8,Short-Term,False,False,,0,96.0
26101,8/1/25,531.78,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
26102,8/1/25,531.78,Van Wyck Expressway,T1,Short-Term,False,False,,0,61.0
26103,8/1/25,531.79,Van Wyck Expressway,T4,Staff,True,False,,0,480.0
26104,8/1/25,531.84,Van Wyck Expressway,T1,Vacationer,False,False,,0,2156.0
26105,8/1/25,531.84,Van Wyck Expressway,T4,Short-Term,False,False,,0,76.0
26106,8/1/25,531.85,Van Wyck Expressway,T5,Short-Term,False,False,,0,83.0
26107,8/1/25,531.86,Van Wyck Expressway,T4,Vacationer,False,False,,0,3188.0
26108,8/1/25,531.86,Van Wyck Expressway,T1,Short-Term,True,False,,0,64.0
26109,8/1/25,531.88,Van Wyck Expressway,T8,Vacationer,False,False,,0,2497.0
26110,8/1/25,531.93,Van Wyck Expressway,T8,Short-Term,False,False,,0,104.0
26111,8/1/25,531.96,Van Wyck Expressway,T4,Short-Term,False,False,,0,54.0
26112,8/1/25,531.96,Van Wyck Expressway,T4,Vacationer,True,False,,0,986.0
26113,8/1/25,531.99,Van Wyck Expressway,T5,Short-Term,False,False,,0,103.0
26114,8/1/25,531.99,Van Wyck Expressway,T4,Short-Term,False,False,,0,56.0
26115,8/1/25,532.01,Van Wyck Expressway,T1,Short-Term,False,False,,0,51.0
26116,8/1/25,532.01,Van Wyck Expressway,T5,Short-Term,False,False,,0,33.0
26117,8/1/25,532.05,Van Wyck Expressway,T1,Business,False,False,,0,478.0
26118,8/1/25,532.05,Van Wyck Expressway,T4,Vacationer,False,False,,0,3340.0
26119,8/1/25,532.07,Van Wyck Expressway,T5,Short-Term,False,False,,0,79.0
26120,8/1/25,532.08,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
26121,8/1/25,532.12,Van Wyck Expressway,T4,Business,False,False,,0,454.0
26122,8/1/25,532.15,Van Wyck Expressway,T8,Short-Term,False,False,,0,34.0
26123,8/1/25,532.17,Van Wyck Expressway,T8,Short-Term,False,False,,0,49.0
26124,8/1/25,532.18,Van Wyck Expressway,T8,Short-Term,False,False,,0,44.0
26125,8/1/25,532.21,Van Wyck Expressway,T4,Business,False,False,,0,452.0
26126,8/1/25,532.22,Van Wyck Expressway,T5,Short-Term,False,False,,0,105.0
26127,8/1/25,532.25,Van Wyck Expressway,T4,Short-Term,False,False,,0,103.0
26128,8/1/25,532.28,Van Wyck Expressway,T5,Short-Term,False,False,,0,63.0
26129,8/1/25,532.29,Van Wyck Expressway,T1,Vacationer,False,False,,0,1069.0
26130,8/1/25,532.3,Van Wyck Expressway,T4,Short-Term,False,False,,0,55.0
26131,8/1/25,532.34,Van Wyck Expressway,T5,Vacationer,False,False,,0,1465.0
26132,8/1/25,532.35,Van Wyck Expressway,T4,Business,False,False,,0,193.0
26133,8/1/25,532.37,Van Wyck Expressway,T1,Business,False,False,,0,185.0
26134,8/1/25,532.4,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
26135,8/1/25,532.4,Van Wyck Expressway,T4,Business,False,False,,0,133.0
26136,8/1/25,532.42,Van Wyck Expressway,T8,Short-Term,False,False,,0,103.0
26137,8/1/25,532.43,Van Wyck Expressway,T5,Business,False,False,,0,314.0
26138,8/1/25,532.45,Van Wyck Expressway,T8,Business,False,False,,0,442.0
26139,8/1/25,532.46,Van Wyck Expressway,T5,Short-Term,True,False,,0,73.0
26140,8/1/25,532.48,Van Wyck Expressway,T1,Business,False,False,,0,235.0
26141,8/1/25,532.48,Van Wyck Expressway,T1,Business,False,False,,0,258.0
26142,8/1/25,532.49,Van Wyck Expressway,T5,Business,False,False,,0,455.0
26143,8/1/25,532.5,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
26144,8/1/25,532.52,Van Wyck Expressway,T4,Short-Term,False,False,,0,32.0
26145,8/1/25,532.52,Van Wyck Expressway,T1,Business,False,False,,0,229.0
26146,8/1/25,532.52,Van Wyck Expressway,T4,Short-Term,False,False,,0,55.0
26147,8/1/25,532.54,Van Wyck Expressway,T4,Short-Term,False,False,,0,50.0
26148,8/1/25,532.58,Van Wyck Expressway,T1,Short-Term,False,False,,0,79.0
26149,8/1/25,532.59,Van Wyck Expressway,T1,Short-Term,True,False,,0,63.0
26150,8/1/25,532.59,Van Wyck Expressway,T5,Short-Term,False,False,,0,82.0
26151,8/1/25,532.6,Van Wyck Expressway,T1,Business,False,False,,0,326.0
26152,8/1/25,532.64,Van Wyck Expressway,T8,Short-Term,False,False,,0,91.0
26153,8/1/25,532.65,Van Wyck Expressway,T5,Vacationer,False,False,,0,3641.0
26154,8/1/25,532.66,Van Wyck Expressway,T5,Business,False,False,,0,134.0
26155,8/1/25,532.66,Van Wyck Expressway,T5,Vacationer,True,False,,0,1845.0
26156,8/1/25,532.67,Van Wyck Expressway,T1,Short-Term,False,False,,0,44.0
26157,8/1/25,532.69,Van Wyck Expressway,T8,Short-Term,False,False,,0,94.0
26158,8/1/25,532.7,Van Wyck Expressway,T1,Short-Term,False,False,,0,60.0
26159,8/1/25,532.7,Van Wyck Expressway,T1,Business,False,False,,0,171.0
26160,8/1/25,532.7,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
26161,8/1/25,532.7,Van Wyck Expressway,T1,Business,False,False,,0,320.0
26162,8/1/25,532.81,Van Wyck Expressway,T5,Short-Term,False,False,,0,77.0
26163,8/1/25,532.84,Van Wyck Expressway,T8,Vacationer,False,False,,0,1452.0
26164,8/1/25,532.85,Van Wyck Expressway,T8,Business,False,False,,0,407.0
26165,8/1/25,532.88,Van Wyck Expressway,T8,Short-Term,False,False,,0,47.0
26166,8/1/25,532.88,Van Wyck Expressway,T8,Short-Term,False,False,,0,107.0
26167,8/1/25,532.89,Van Wyck Expressway,T8,Short-Term,False,False,,0,41.0
26168,8/1/25,532.9,Van Wyck Expressway,T1,Short-Term,False,False,,0,62.0
26169,8/1/25,532.91,Van Wyck Expressway,T4,Business,False,False,,0,244.0
26170,8/1/25,532.92,Van Wyck Expressway,T4,Short-Term,False,False,,0,81.0
26171,8/1/25,532.93,Van Wyck Expressway,T4,Business,False,False,,0,344.0
26172,8/1/25,532.93,Van Wyck Expressway,T5,Short-Term,True,False,,0,53.0
26173,8/1/25,533.0,Van Wyck Expressway,T1,Short-Term,False,False,,0,97.0
26174,8/1/25,533.03,Van Wyck Expressway,T4,Short-Term,False,False,,0,119.0
26175,8/1/25,533.2,Van Wyck Expressway,T8,Business,False,False,,0,272.0
26176,8/1/25,533.21,Van Wyck Expressway,T5,Short-Term,False,False,,0,113.0
26177,8/1/25,533.21,Van Wyck Expressway,T1,Short-Term,False,False,,0,111.0
26178,8/1/25,533.23,Van Wyck Expressway,T4,Business,False,False,,0,241.0
26179,8/1/25,533.24,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
26180,8/1/25,533.25,Van Wyck Expressway,T1,Business,False,False,,0,308.0
26181,8/1/25,533.25,Van Wyck Expressway,T4,Business,False,False,,0,252.0
26182,8/1/25,533.3,Van Wyck Expressway,T8,Short-Term,False,False,,0,94.0
26183,8/1/25,533.31,Van Wyck Expressway,T4,Short-Term,False,False,,0,99.0
26184,8/1/25,533.32,Van Wyck Expressway,T8,Vacationer,False,False,,0,1994.0
26185,8/1/25,533.36,Van Wyck Expressway,T4,Short-Term,False,False,,0,65.0
26186,8/1/25,533.36,Van Wyck Expressway,T8,Vacationer,False,False,,0,3287.0
26187,8/1/25,533.43,Van Wyck Expressway,T1,Business,False,False,,0,247.0
26188,8/1/25,533.43,Van Wyck Expressway,T4,Vacationer,False,False,,0,2473.0
26189,8/1/25,533.45,Van Wyck Expressway,T5,Short-Term,False,False,,0,68.0
26190,8/1/25,533.48,Van Wyck Expressway,T5,Vacationer,False,False,,0,2980.0
26191,8/1/25,533.48,Van Wyck Expressway,T8,Short-Term,False,False,,0,57.0
26192,8/1/25,533.5,Van Wyck Expressway,T8,Short-Term,False,False,,0,114.0
26193,8/1/25,533.51,Van Wyck Expressway,T8,Vacationer,False,False,,0,1831.0
26194,8/1/25,533.53,Van Wyck Expressway,T4,Business,False,False,,0,361.0
26195,8/1/25,533.54,Van Wyck Expressway,T5,Business,False,False,,0,322.0
26196,8/1/25,533.56,Van Wyck Expressway,T5,Business,False,False,,0,212.0
26197,8/1/25,533.57,Van Wyck Expressway,T4,Vacationer,False,False,,0,2993.0
26198,8/1/25,533.6,Van Wyck Expressway,T8,Short-Term,False,False,,0,104.0
26199,8/1/25,533.61,Van Wyck Expressway,T5,Business,False,False,,0,153.0
26200,8/1/25,533.61,Van Wyck Expressway,T4,Short-Term,False,False,,0,119.0
26201,8/1/25,533.62,Van Wyck Expressway,T1,Short-Term,True,False,,0,81.0
26202,8/1/25,533.7,Van Wyck Expressway,T8,Business,False,False,,0,260.0
26203,8/1/25,533.73,Van Wyck Expressway,T8,Short-Term,False,False,,0,70.0
26204,8/1/25,533.74,Van Wyck Expressway,T1,Business,False,False,,0,323.0
26205,8/1/25,533.75,Van Wyck Expressway,T8,Short-Term,False,False,,0,105.0
26206,8/1/25,533.75,Van Wyck Expressway,T8,Short-Term,False,False,,0,80.0
26207,8/1/25,533.78,Van Wyck Expressway,T8,Short-Term,False,False,,0,69.0
26208,8/1/25,533.78,Van Wyck Expressway,T1,Vacationer,False,False,,0,1292.0
26209,8/1/25,533.82,Van Wyck Expressway,T1,Vacationer,False,False,,0,3896.0
26210,8/1/25,533.83,Van Wyck Expressway,T4,Business,False,False,,0,141.0
26211,8/1/25,533.87,Van Wyck Expressway,T8,Vacationer,False,False,,0,3866.0
26212,8/1/25,533.91,Van Wyck Expressway,T8,Short-Term,False,False,,0,70.0
26213,8/1/25,533.91,Van Wyck Expressway,T1,Short-Term,False,False,,0,119.0
26214,8/1/25,533.92,Van Wyck Expressway,T1,Business,False,False,,0,157.0
26215,8/1/25,533.95,Van Wyck Expressway,T5,Business,False,False,,0,343.0
26216,8/1/25,534.0,Van Wyck Expressway,T1,Business,False,False,,0,327.0
26217,8/1/25,534.04,Van Wyck Expressway,T4,Short-Term,False,False,,0,40.0
26218,8/1/25,534.08,Van Wyck Expressway,T4,Short-Term,False,False,,0,42.0
26219,8/1/25,534.12,Van Wyck Expressway,T4,Short-Term,False,False,,0,104.0
26220,8/1/25,534.14,Van Wyck Expressway,T1,Business,False,False,,0,204.0
26221,8/1/25,534.14,Van Wyck Expressway,T1,Vacationer,True,False,,0,1725.0
26222,8/1/25,534.15,Van Wyck Expressway,T5,Business,True,False,,0,250.0
26223,8/1/25,534.15,Van Wyck Expressway,T5,Business,False,False,,0,271.0
26224,8/1/25,534.21,Van Wyck Expressway,T5,Short-Term,False,False,,0,45.0
26225,8/1/25,534.22,Van Wyck Expressway,T1,Business,False,False,,0,408.0
26226,8/1/25,534.27,Van Wyck Expressway,T4,Vacationer,False,False,,0,3021.0
26227,8/1/25,534.28,Van Wyck Expressway,T5,Short-Term,False,False,,0,37.0
26228,8/1/25,534.29,Van Wyck Expressway,T5,Short-Term,True,False,,0,103.0
26229,8/1/25,534.31,Van Wyck Expressway,T1,Short-Term,True,False,,0,81.0
26230,8/1/25,534.33,Van Wyck Expressway,T5,Short-Term,False,False,,0,76.0
26231,8/1/25,534.35,Van Wyck Expressway,T4,Business,False,False,,0,237.0
26232,8/1/25,534.36,Van Wyck Expressway,T5,Short-Term,False,False,,0,48.0
26233,8/1/25,534.36,Van Wyck Expressway,T8,Short-Term,False,False,,0,120.0
26234,8/1/25,534.39,Van Wyck Expressway,T8,Business,False,False,,0,334.0
26235,8/1/25,534.4,Van Wyck Expressway,T8,Business,False,False,,0,199.0
26236,8/1/25,534.41,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
26237,8/1/25,534.43,Van Wyck Expressway,T8,Vacationer,False,False,,0,3586.0
26238,8/1/25,534.46,Van Wyck Expressway,T1,Short-Term,False,False,,0,82.0
26239,8/1/25,534.48,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
26240,8/1/25,534.49,Van Wyck Expressway,T5,Vacationer,False,False,,0,578.0
26241,8/1/25,534.5,Van Wyck Expressway,T5,Short-Term,True,False,,0,112.0
26242,8/1/25,534.51,Van Wyck Expressway,T4,Business,False,False,,0,332.0
26243,8/1/25,534.52,Van Wyck Expressway,T1,Short-Term,False,False,,0,63.0
26244,8/1/25,534.52,Van Wyck Expressway,T5,Short-Term,False,False,,0,56.0
26245,8/1/25,534.53,Van Wyck Expressway,T4,Short-Term,False,False,,0,48.0
26246,8/1/25,534.53,Van Wyck Expressway,T1,Short-Term,False,False,,0,114.0
26247,8/1/25,534.55,Van Wyck Expressway,T8,Business,False,False,,0,225.0
26248,8/1/25,534.56,Van Wyck Expressway,T5,Vacationer,False,False,,0,2663.0
26249,8/1/25,534.63,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
26250,8/1/25,534.65,Van Wyck Expressway,T5,Vacationer,False,False,,0,1071.0
26251,8/1/25,534.67,Van Wyck Expressway,T8,Short-Term,False,False,,0,98.0
26252,8/1/25,534.67,Van Wyck Expressway,T8,Business,False,False,,0,428.0
26253,8/1/25,534.68,Van Wyck Expressway,T4,Business,False,False,,0,169.0
26254,8/1/25,534.68,Van Wyck Expressway,T8,Business,False,False,,0,196.0
26255,8/1/25,534.69,Van Wyck Expressway,T4,Short-Term,False,False,,0,108.0
26256,8/1/25,534.69,Van Wyck Expressway,T4,Vacationer,True,False,,0,1111.0
26257,8/1/25,534.71,Van Wyck Expressway,T5,Vacationer,False,False,,0,494.0
26258,8/1/25,534.74,Van Wyck Expressway,T1,Vacationer,True,False,,0,2276.0
26259,8/1/25,534.76,Van Wyck Expressway,T1,Short-Term,False,False,,0,106.0
26260,8/1/25,534.8,Van Wyck Expressway,T1,Business,False,False,,0,193.0
26261,8/1/25,534.81,Van Wyck Expressway,T5,Business,False,False,,0,285.0
26262,8/1/25,534.82,Van Wyck Expressway,T4,Business,False,False,,0,195.0
26263,8/1/25,534.84,Van Wyck Expressway,T8,Vacationer,True,False,,0,1158.0
26264,8/1/25,534.85,Van Wyck Expressway,T5,Short-Term,False,False,,0,109.0
26265,8/1/25,534.85,Van Wyck Expressway,T8,Business,True,False,,0,385.0
26266,8/1/25,534.86,Van Wyck Expressway,T4,Business,True,False,,0,130.0
26267,8/1/25,534.88,Van Wyck Expressway,T4,Short-Term,False,False,,0,97.0
26268,8/1/25,534.92,Van Wyck Expressway,T5,Vacationer,False,False,,0,1774.0
26269,8/1/25,534.94,Van Wyck Expressway,T4,Business,False,False,,0,156.0
26270,8/1/25,534.94,Van Wyck Expressway,T5,Short-Term,False,False,,0,82.0
26271,8/1/25,534.96,Van Wyck Expressway,T1,Vacationer,False,False,,0,2565.0
26272,8/1/25,534.97,Van Wyck Expressway,T1,Short-Term,False,False,,0,109.0
26273,8/1/25,535.04,Van Wyck Expressway,T8,Business,False,False,,0,230.0
26274,8/1/25,535.06,Van Wyck Expressway,T1,Short-Term,False,False,,0,31.0
26275,8/1/25,535.06,Van Wyck Expressway,T1,Vacationer,False,False,,0,1148.0
26276,8/1/25,535.07,Van Wyck Expressway,T8,Short-Term,False,False,,0,112.0
26277,8/1/25,535.08,Van Wyck Expressway,T1,Short-Term,False,False,,0,88.0
26278,8/1/25,535.09,Van Wyck Expressway,T5,Short-Term,False,False,,0,62.0
26279,8/1/25,535.12,Van Wyck Expressway,T5,Short-Term,False,False,,0,40.0
26280,8/1/25,535.13,Van Wyck Expressway,T5,Short-Term,False,False,,0,36.0
26281,8/1/25,535.15,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
26282,8/1/25,535.21,Van Wyck Expressway,T1,Vacationer,True,False,,0,790.0
26283,8/1/25,535.26,Van Wyck Expressway,T1,Short-Term,False,False,,0,33.0
26284,8/1/25,535.26,Van Wyck Expressway,T4,Short-Term,False,False,,0,57.0
26285,8/1/25,535.27,Van Wyck Expressway,T5,Business,False,False,,0,392.0
26286,8/1/25,535.29,Van Wyck Expressway,T5,Business,False,False,,0,427.0
26287,8/1/25,535.31,Van Wyck Expressway,T5,Short-Term,False,False,,0,98.0
26288,8/1/25,535.31,Van Wyck Expressway,T1,Vacationer,False,False,,0,3997.0
26289,8/1/25,535.31,Van Wyck Expressway,T8,Business,False,False,,0,425.0
26290,8/1/25,535.36,Van Wyck Expressway,T8,Business,False,False,,0,289.0
26291,8/1/25,535.37,Van Wyck Expressway,T5,Short-Term,False,False,,0,47.0
26292,8/1/25,535.38,Van Wyck Expressway,T4,Vacationer,False,False,,0,4301.0
26293,8/1/25,535.42,Van Wyck Expressway,T4,Business,False,False,,0,194.0
26294,8/1/25,535.42,Van Wyck Expressway,T4,Business,False,False,,0,359.0
26295,8/1/25,535.45,Van Wyck Expressway,T1,Business,False,False,,0,443.0
26296,8/1/25,535.47,Van Wyck Expressway,T4,Vacationer,False,False,,0,4216.0
26297,8/1/25,535.48,Van Wyck Expressway,T4,Short-Term,False,False,,0,120.0
26298,8/1/25,535.5,Van Wyck Expressway,T5,Staff,True,False,,0,480.0
26299,8/1/25,535.52,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
26300,8/1/25,535.53,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
26301,8/1/25,535.53,Van Wyck Expressway,T8,Vacationer,False,False,,0,1260.0
26302,8/1/25,535.56,Van Wyck Expressway,T5,Business,False,False,,0,331.0
26303,8/1/25,535.62,Van Wyck Expressway,T1,Business,False,False,,0,475.0
26304,8/1/25,535.63,Van Wyck Expressway,T4,Short-Term,False,False,,0,54.0
26305,8/1/25,535.64,Van Wyck Expressway,T4,Short-Term,False,False,,0,37.0
26306,8/1/25,535.72,Van Wyck Expressway,T4,Short-Term,True,False,,0,112.0
26307,8/1/25,535.74,Van Wyck Expressway,T5,Vacationer,False,False,,0,515.0
26308,8/1/25,535.76,Van Wyck Expressway,T4,Business,False,False,,0,241.0
26309,8/1/25,535.76,Van Wyck Expressway,T1,Business,True,False,,0,397.0
26310,8/1/25,535.76,Van Wyck Expressway,T4,Vacationer,False,False,,0,3464.0
26311,8/1/25,535.76,Van Wyck Expressway,T1,Business,True,False,,0,236.0
26312,8/1/25,535.81,Van Wyck Expressway,T5,Short-Term,False,False,,0,118.0
26313,8/1/25,535.83,Van Wyck Expressway,T1,Business,False,False,,0,294.0
26314,8/1/25,535.84,Van Wyck Expressway,T1,Short-Term,False,False,,0,109.0
26315,8/1/25,535.85,Van Wyck Expressway,T1,Business,False,False,,0,352.0
26316,8/1/25,535.85,Van Wyck Expressway,T1,Business,False,False,,0,162.0
26317,8/1/25,535.86,Van Wyck Expressway,T8,Business,False,False,,0,413.0
26318,8/1/25,535.89,Van Wyck Expressway,T4,Business,False,False,,0,235.0
26319,8/1/25,535.9,Van Wyck Expressway,T1,Short-Term,False,False,,0,94.0
26320,8/1/25,535.91,Van Wyck Expressway,T5,Business,False,False,,0,308.0
26321,8/1/25,535.94,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
26322,8/1/25,535.95,Van Wyck Expressway,T8,Short-Term,False,False,,0,55.0
26323,8/1/25,535.95,Van Wyck Expressway,T1,Business,False,False,,0,205.0
26324,8/1/25,535.95,Van Wyck Expressway,T1,Short-Term,False,False,,0,113.0
26325,8/1/25,536.0,Van Wyck Expressway,T8,Short-Term,False,False,,0,54.0
26326,8/1/25,536.02,Van Wyck Expressway,T4,Vacationer,False,False,,0,2891.0
26327,8/1/25,536.03,Van Wyck Expressway,T1,Business,False,False,,0,151.0
26328,8/1/25,536.03,Van Wyck Expressway,T1,Business,False,False,,0,378.0
26329,8/1/25,536.07,Van Wyck Expressway,T8,Business,False,False,,0,139.0
26330,8/1/25,536.14,Van Wyck Expressway,T5,Short-Term,False,False,,0,46.0
26331,8/1/25,536.16,Van Wyck Expressway,T5,Short-Term,True,False,,0,30.0
26332,8/1/25,536.18,Van Wyck Expressway,T8,Business,False,False,,0,449.0
26333,8/1/25,536.2,Van Wyck Expressway,T5,Vacationer,False,False,,0,3108.0
26334,8/1/25,536.22,Van Wyck Expressway,T8,Short-Term,False,False,,0,61.0
26335,8/1/25,536.22,Van Wyck Expressway,T5,Short-Term,False,False,,0,58.0
26336,8/1/25,536.23,Van Wyck Expressway,T4,Business,False,False,,0,161.0
26337,8/1/25,536.25,Van Wyck Expressway,T4,Business,False,False,,0,122.0
26338,8/1/25,536.3,Van Wyck Expressway,T8,Business,False,False,,0,254.0
26339,8/1/25,536.3,Van Wyck Expressway,T4,Short-Term,False,False,,0,82.0
26340,8/1/25,536.39,Van Wyck Expressway,T8,Short-Term,False,False,,0,73.0
26341,8/1/25,536.41,Van Wyck Expressway,T5,Short-Term,True,False,,0,61.0
26342,8/1/25,536.42,Van Wyck Expressway,T1,Short-Term,False,False,,0,78.0
26343,8/1/25,536.46,Van Wyck Expressway,T5,Vacationer,False,False,,0,4063.0
26344,8/1/25,536.56,Van Wyck Expressway,T1,Short-Term,False,False,,0,36.0
26345,8/1/25,536.58,Van Wyck Expressway,T4,Vacationer,False,False,,0,1651.0
26346,8/1/25,536.6,Van Wyck Expressway,T1,Short-Term,False,False,,0,81.0
26347,8/1/25,536.61,Van Wyck Expressway,T5,Vacationer,False,False,,0,945.0
26348,8/1/25,536.64,Van Wyck Expressway,T4,Business,False,False,,0,189.0
26349,8/1/25,536.65,Van Wyck Expressway,T8,Business,False,False,,0,289.0
26350,8/1/25,536.65,Van Wyck Expressway,T5,Business,False,False,,0,194.0
26351,8/1/25,536.66,Van Wyck Expressway,T5,Short-Term,False,False,,0,38.0
26352,8/1/25,536.67,Van Wyck Expressway,T5,Business,False,False,,0,360.0
26353,8/1/25,536.67,Van Wyck Expressway,T5,Vacationer,True,False,,0,2878.0
26354,8/1/25,536.67,Van Wyck Expressway,T1,Short-Term,False,False,,0,59.0
26355,8/1/25,536.69,Van Wyck Expressway,T5,Business,False,False,,0,246.0
26356,8/1/25,536.71,Van Wyck Expressway,T1,Vacationer,False,False,,0,852.0
26357,8/1/25,536.74,Van Wyck Expressway,T5,Business,False,False,,0,133.0
26358,8/1/25,536.75,Van Wyck Expressway,T8,Business,False,False,,0,255.0
26359,8/1/25,536.8,Van Wyck Expressway,T4,Staff,True,False,,0,480.0
26360,8/1/25,536.84,Van Wyck Expressway,T4,Vacationer,False,False,,0,1431.0
26361,8/1/25,536.84,Van Wyck Expressway,T4,Short-Term,False,False,,0,56.0
26362,8/1/25,536.85,Van Wyck Expressway,T1,Business,False,False,,0,292.0
26363,8/1/25,536.92,Van Wyck Expressway,T5,Vacationer,False,False,,0,2276.0
26364,8/1/25,536.93,Van Wyck Expressway,T4,Short-Term,False,False,,0,54.0
26365,8/1/25,536.93,Van Wyck Expressway,T4,Business,False,False,,0,307.0
26366,8/1/25,536.93,Van Wyck Expressway,T8,Short-Term,False,False,,0,110.0
26367,8/1/25,536.94,Van Wyck Expressway,T4,Vacationer,False,False,,0,1061.0
26368,8/1/25,536.94,Van Wyck Expressway,T8,Business,False,False,,0,456.0
26369,8/1/25,536.95,Van Wyck Expressway,T8,Short-Term,False,False,,0,30.0
26370,8/1/25,536.95,Van Wyck Expressway,T5,Vacationer,False,False,,0,3563.0
26371,8/1/25,536.96,Van Wyck Expressway,T1,Short-Term,False,False,,0,42.0
26372,8/1/25,536.98,Van Wyck Expressway,T1,Vacationer,False,False,,0,3023.0
26373,8/1/25,537.0,Van Wyck Expressway,T8,Short-Term,False,False,,0,96.0
26374,8/1/25,537.01,Van Wyck Expressway,T1,Business,False,False,,0,160.0
26375,8/1/25,537.01,Van Wyck Expressway,T1,Vacationer,False,False,,0,1838.0
26376,8/1/25,537.02,Van Wyck Expressway,T1,Short-Term,False,False,,0,67.0
26377,8/1/25,537.03,Van Wyck Expressway,T4,Vacationer,False,False,,0,1127.0
26378,8/1/25,537.05,Van Wyck Expressway,T8,Vacationer,False,False,,0,433.0
26379,8/1/25,537.08,Van Wyck Expressway,T8,Business,False,False,,0,422.0
26380,8/1/25,537.1,Van Wyck Expressway,T1,Short-Term,False,False,,0,58.0
26381,8/1/25,537.14,Van Wyck Expressway,T8,Business,False,False,,0,148.0
26382,8/1/25,537.16,Van Wyck Expressway,T4,Short-Term,False,False,,0,77.0
26383,8/1/25,537.2,Van Wyck Expressway,T5,Short-Term,False,False,,0,74.0
26384,8/1/25,537.25,Van Wyck Expressway,T8,Business,False,False,,0,286.0
26385,8/1/25,537.25,Van Wyck Expressway,T4,Short-Term,False,False,,0,102.0
26386,8/1/25,537.25,Van Wyck Expressway,T1,Short-Term,False,False,,0,83.0
26387,8/1/25,537.25,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
26388,8/1/25,537.28,Van Wyck Expressway,T8,Business,False,False,,0,162.0
26389,8/1/25,537.29,Van Wyck Expressway,T4,Short-Term,False,False,,0,72.0
26390,8/1/25,537.31,Van Wyck Expressway,T5,Short-Term,False,False,,0,84.0
26391,8/1/25,537.33,Van Wyck Expressway,T1,Vacationer,False,False,,0,848.0
26392,8/1/25,537.34,Van Wyck Expressway,T5,Short-Term,False,False,,0,65.0
26393,8/1/25,537.37,Van Wyck Expressway,T4,Short-Term,False,False,,0,71.0
26394,8/1/25,537.39,Van Wyck Expressway,T5,Vacationer,False,False,,0,1726.0
26395,8/1/25,537.4,Van Wyck Expressway,T1,Vacationer,True,False,,0,1628.0
26396,8/1/25,537.4,Van Wyck Expressway,T1,Short-Term,False,False,,0,92.0
26397,8/1/25,537.41,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
26398,8/1/25,537.42,Van Wyck Expressway,T8,Business,False,False,,0,182.0
26399,8/1/25,537.42,Van Wyck Expressway,T5,Vacationer,False,False,,0,3855.0
26400,8/1/25,537.48,Van Wyck Expressway,T5,Business,False,False,,0,360.0
26401,8/1/25,537.5,Van Wyck Expressway,T4,Business,False,False,,0,130.0
26402,8/1/25,537.51,Van Wyck Expressway,T5,Vacationer,False,False,,0,3313.0
26403,8/1/25,537.57,Van Wyck Expressway,T4,Short-Term,False,False,,0,106.0
26404,8/1/25,537.62,Van Wyck Expressway,T8,Short-Term,False,False,,0,57.0
26405,8/1/25,537.62,Van Wyck Expressway,T5,Short-Term,True,False,,0,108.0
26406,8/1/25,537.65,Van Wyck Expressway,T4,Short-Term,False,False,,0,117.0
